NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
7b7fdb74-5e03-4eda-b605-ebda367e7619,48gn16v5,CC-BY,Argyll Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,08/08/2013,8,8,2013,,"St Columba's Chapel, Poltalloch",NR81589655,56.111652,-5.514492,7.1,,Carl Farmer,Carl Farmer,,,,,,,Unknown,,Accepted - considered correct,HUMAN_OBSERVATION,,Argyll Biological Records Dataset,dr819,Argyll Biological Records Centre,dp59,ABReC,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NR,NR89,NR89D,NR8196,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7b8998ad-7ecb-4cf8-bb5b-4cea563c7d62,18310,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT83235616,55.798486,-2.268945,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85I,NT8356,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7b8b46bf-bf30-427e-a29b-2648ebd3c86a,13786,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT59172091,55.480313,-2.647458,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52V,NT5920,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7b8cc7e0-6069-4708-81c8-d92c781c84a2,10522,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT94465386,55.778084,-2.089878,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT95,NT95L,NT9453,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7b8d90e4-8876-4be8-9575-93b75337a30e,12337,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT62681883,55.461908,-2.59172,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT61,NT61J,NT6218,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7b91ce70-731e-49b2-bd43-3a0a856e00eb,10170,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT84623857,55.640444,-2.245771,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT83,NT83P,NT8438,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7b987ee3-2697-456c-9490-662ccea253ae,13393,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT59182088,55.480078,-2.647287,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52V,NT5920,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7b9e3248-d968-425a-a663-741201a88690,LC00025100002FR7,CC-BY-NC,Fife Nature Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,,,,1982,,,NT18R,56.032673,-3.333525,1414.2,,withheld,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,,Fife Nature Records Centre Combined Dataset,dr840,Fife Nature Records Centre,dp162,Fife Nature Records Centre,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT18,NT18R,,United Kingdom of Great Britain and Northern Ireland,Scotland,not recorded,2000
7ba271a0-b603-4b13-b8de-eb046827723b,43180899,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,09/07/2025,9,7,2025,,Perth,NO11252285,56.389602,-3.439037,7.1,,Tracy Nicholson,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NO,NO12,NO12B,NO1122,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7ba92006-1221-4a1b-b2a8-feb4484e4839,13632,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT59182091,55.480343,-2.647406,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52V,NT5920,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bac4ed1-50b2-4fd3-a2f1-9732e99b162b,7555487,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,11/08/2018,11,8,2018,,Monkmill burn,NT56227519,55.967752,-2.702864,7.1,,"Quarendon, David",,3,,,,,not recorded,Adult,,Accepted - correct,HUMAN_OBSERVATION,iRecord | General data,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT57,NT57S,NT5675,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7bb9727c-2ad7-4076-9b04-2b28c91f7677,16142,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT89054682,55.714691,-2.175738,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84Y,NT8946,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bbeb6c1-d256-4c56-a7e5-442c678a254c,6968,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT88755543,55.792042,-2.180943,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85X,NT8855,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bc136d2-8eb1-4ee1-92ba-05635452b7bf,18509,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT79725686,55.804592,-2.324959,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT75,NT75Y,NT7956,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bc8b1ea-fd80-4858-9dff-1ed229ea51cc,2cd4p9h.cwqk5,CC-BY-NC,BSBI,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,,,,1983,,VC87 West Perthshire,NS99,56.136121,-3.691132,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NS,NS99,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7bcc694f-f545-4ace-b26d-b2b96b524fe9,4278,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT93835218,55.762943,-2.099875,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT95,NT95G,NT9352,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bd09b43-fd39-42db-8a78-f937c8892975,2cd4p9h.3qk72,CC-BY-NC,BSBI,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,,,7,1982,,"Edinburgh, outskirts",NT2968,55.904425,-3.129178,707.1,,A. Moffat,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Vascular Plants Recording Scheme - Flowering Plants and Ferns,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT26,NT26Z,NT2968,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7bd216a1-dbb3-4636-a878-a39bb5c59e61,18519,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT79725686,55.804592,-2.324958,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT75,NT75Y,NT7956,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bd4312b-a41d-4552-bda8-97ab46423f95,943844,CC-BY-NC,Natural Apptitude and Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,21/05/2014,21,5,2014,,,NS789975,56.155055,-3.951153,50,,1023e480-237a-7b47-5aa9-8ca6b8a5f5ac,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NS,NS79,NS79Y,NS7897,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7bd6a55b-203c-4262-b046-3ba34115aaed,17443,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT83235616,55.798503,-2.268925,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85I,NT8356,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bd8ae4f-a133-4903-8294-5d3450b78d4c,4814,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT86084116,55.663779,-2.222766,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84Q,NT8641,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bda1b16-4862-4e2c-8a30-530584d8adb6,2cd4p9h.1vva2r,CC-BY-NC,BSBI,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC83 Midlothian,NT35,55.783924,-3.037988,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT35,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7be2e12c-6712-41f2-96bd-9105717fc775,16197,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT89054682,55.714754,-2.175762,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84Y,NT8946,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7be8df44-6ad3-4be1-9670-16a8621ec8be,18493,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT79725686,55.804593,-2.324963,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT75,NT75Y,NT7956,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bedf0d2-f995-40e0-8d9f-a9bd1ec098e4,1306,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT85844267,55.677337,-2.226589,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84L,NT8542,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bf82a33-6bb2-42fb-8aec-6d3645efc197,16017,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT89044681,55.71465,-2.176012,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84Y,NT8946,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bfd0294-a6cb-4ed8-8dc9-36f7a2a3743c,691431,CC-BY-NC,Natural Apptitude and Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,19/10/2013,19,10,2013,,,NT290756,55.968648,-3.138822,50,,24d665ba-e014-9a69-acd4-e7b75cef747f,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT27,NT27X,NT2975,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7bfd258c-8662-4844-b5d4-cadfd2416e03,12413,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT62671883,55.461902,-2.591771,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT61,NT61J,NT6218,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7bfe3f62-d525-415e-9f10-ef908ca43d10,1327,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT85844268,55.677416,-2.226708,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84L,NT8542,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c02012c-f894-4e34-9278-9935f57755c1,2cd4p9h.1z058x,CC-BY-NC,BSBI,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,26/06/2008,26,6,2008,,Findhorn,NJ0364,57.660014,-3.618978,707.1,,Ian P. Green|Andrew Tree,,,,,,,,,Growing on the dunes or around village,Accepted,HUMAN_OBSERVATION,MapMateCentre:5gf,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NJ,NJ06,NJ06H,NJ0364,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7c06a4d9-e1d0-4c77-affb-3118dfb29268,8942,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT61322280,55.497444,-2.613759,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT62,NT62B,NT6122,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c0ab52d-1d78-4c76-9517-3e2d91c55dad,12122,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT62681883,55.461883,-2.591758,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT61,NT61J,NT6218,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c0eb228-c3d6-47b1-bec2-41bffc593f30,14337,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT59182091,55.480329,-2.647396,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT52,NT52V,NT5920,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c12f793-8c8a-4afc-ba16-d653c5c132ac,2cd4p9h.k6fpg,CC-BY-NC,BSBI,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,29/11/1994,29,11,1994,,Endrick Water,NS48,56.032736,-4.48916,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NS,NS48,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7c179fd3-66b3-4add-8c37-0890545f26b3,5174,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT77385733,55.808791,-2.362421,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT75,NT75T,NT7757,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c17c277-10eb-418d-a9c3-23c87a7639fc,17555,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT83245616,55.798488,-2.268829,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85I,NT8356,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c19ac17-3b6d-4bbe-9374-6762492f8a78,7956,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT59273115,55.572314,-2.647441,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT53,NT53V,NT5931,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c1a702e-f4ec-46f3-8bfd-c51098347960,6967652,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,17/06/2018,17,6,2018,,,NO46290092,56.1979,-2.8671,5,,app@mobile.net,,,,,,,,,Estate undertook spray campaign 3 year's ago ,Accepted - correct,HUMAN_OBSERVATION,iRecord | Rinse,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NO,NO40,NO40Q,NO4600,United Kingdom of Great Britain and Northern Ireland,Scotland,,
7c1feed0-60dd-4a64-9929-ea1964922cac,8055,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT83214037,55.656628,-2.268397,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT84,NT84F,NT8340,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c20d4be-a42a-4470-ae95-d0278c4922fa,5303,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT85175649,55.801533,-2.238121,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT85,NT85N,NT8556,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c21f791-20e4-4c5b-ba35-5537689ee299,11909,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT62681883,55.461903,-2.591754,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT61,NT61J,NT6218,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c254284-a86e-46df-a09d-228f6ce6bcf0,8459,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT70642773,55.542444,-2.466717,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT72,NT72D,NT7027,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
7c27692b-093e-4500-a73d-e187230f36ca,8786,CC-BY,Tweed Forum,Heracleum mantegazzianum,Sommier & Levier,,Giant Hogweed,NBNSYS0000003711,species,PRESENT,01/05/2022,,5,2022,30/06/2022,,NT70352614,55.528166,-2.471178,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Giant hogweed controlled in 2022 as part of the Tweed Invasives Project,dr2748,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Apiales,Apiaceae,Heracleum,NT,NT72,NT72D,NT7026,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
