NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
8a8197a3-1dc1-4efa-bdf4-9bad62bb4b23,2cd4p9h.2g3f9e,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,13/08/2003,13,8,2003,,Brodick coup 0235/0335,NS03H,55.568735,-5.126007,1414.2,,A. Smith|R. Whitla,,,,,,,,,digitisation project,Accepted,HUMAN_OBSERVATION,MapMateCentre:6vj,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS03,NS03H,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8a87905d-26db-4928-aedd-3260876783d2,2cd4p9h.2hevng,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,14/05/2009,14,5,2009,,Lower Nethan Gorge,NS8146,55.697434,-3.886949,707.1,,Jeff Waddell,,,,,,,,,"Species recorded from the SSSI & SWT reserve, east side of river.",Accepted,HUMAN_OBSERVATION,MapMateCentre:5xw,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS84,NS84D,NS8146,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8a8ea526-046d-442b-ae63-cf51ee70af91,45656720,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,27/09/2025,27,9,2025,,"Muckle Burn, Fornighty",NH937515,57.5419,-3.77639,12,,Louise Henry,,,,,,,,Fruiting,Many plants along riverbank. Not yet totally dominating native vegetation.,Accepted - correct,HUMAN_OBSERVATION,iRecord | App,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NH,NH95,NH95F,NH9351,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8ab366f9-17a8-4110-aa12-12e885f921d1,CI0000420000WOWV,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,05/11/2010,5,11,2010,,,NJ9304,57.131369,-2.10901,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IQ,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ90,NJ90H,NJ9304,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8abdc0e9-07b0-4756-93f0-2900262c221b,95,CC0,Central Scotland Green Network Trust,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,,2006,,,NS615625,55.83625,-4.212266,70.7,,Peter MacPherson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,,"Invasive Non-native species data in the Clyde catchment, collated by Central Scotland Forest Trust",dr535,Central Scotland Green Network Trust,dp39,CSGNT,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS66,NS66B,NS6162,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8acd7b2e-98cc-4a8c-b158-cbb7db7e2c8e,2cd4p9h.g26v4,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC85 Fifeshire,NT18,56.050286,-3.366244,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT18,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8adb4174-2adb-4627-adc0-e80a57d94c44,2cd4p9h.ebm58,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC93 North Aberdeenshire,NJ85,57.584791,-2.252521,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ85,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8adc7fb1-3db5-453d-b2e2-1b9d0a423f01,CI0000420000WIH5,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,30/09/2004,30,9,2004,,,NJ9002,57.11335,-2.15849,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ90,NJ90B,NJ9002,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8addfa2f-71f7-4b1a-8e56-3d92289addd4,2cd4p9h.8ywa8k,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,05/09/2012,5,9,2012,,Lhanbryde,NJ2761,57.637581,-3.215963,707.1,,Ian Peter Green,,,,,,,,,Growing in woodland on the west side of road,Accepted,HUMAN_OBSERVATION,MapMateCentre:5gf,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ26,NJ26Q,NJ2761,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8afce6cc-565f-47ed-8e7c-be9899849ec4,26312477,CC-BY-NC,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,06/07/2022,6,7,2022,,"Poplar Ave, Aberfeldy, Scotland, GB",NN84834962,56.624269,-3.878569,5,,lel73,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iNaturalist | UK and IOM data,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NN,NN84,NN84P,NN8449,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8b038391-f48a-488d-9beb-edde8de204af,2cd4p9h.be07dp,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,02/08/2002,2,8,2002,,"Arran, Lamlash 1x1",NS0432,55.546909,-5.100488,707.1,,Ann Young|Gordon Young,,,,,,,,,1x1,Accepted,HUMAN_OBSERVATION,MapMateCentre:2ay,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS03,NS03L,NS0432,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8b241410-246b-4ee1-80ea-0346abe9927d,2548409,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,27/09/2015,27,9,2015,,,NO120188,56.35382,-3.42485,50,,"Pudsey, Carol",,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO11,NO11J,NO1218,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8b33d8dc-b573-4544-b681-dfe17c515ecb,2cd4p9h.ayhdgx,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,22/05/2012,22,5,2012,,"Lunan Bay, north, Buckie Den",NO6952,56.66328,-2.499189,707.1,,T. Loizou|R. Payne|L. Tucker|M. Tulley,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:8vy,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO65,NO65W,NO6952,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8b3fe72f-0b36-4d79-b9a3-c76051c0389d,CI00004200011Z0Q,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,,2014,,,NJ7720,57.274585,-2.374768,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000NM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ72,NJ72Q,NJ7720,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8b47b7ca-44c2-4876-ad70-a46ff22438f6,2cd4p9h.21087g,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,01/10/2004,1,10,2004,,"Edge of field, S. of Aikenway",NJ291495,57.530527,-3.184839,70.7,,A. Amphlett,,20,,,,,,,In damp hollow.,Accepted,HUMAN_OBSERVATION,MapMateCentre:2dd,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ24,NJ24Z,NJ2949,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8b503117-40ba-426b-a4e5-ee6a276ca842,20632446,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,09/06/2021,9,6,2021,,Kinross,NO1101,56.19785,-3.427898,707.1,,Botanical Soc of Scotland and Perthshire Soc of Nat Sci,BSS PSNS,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | BSS Urban Flora project,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO10,NO10A,NO1101,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8b5091cb-5f8c-476d-a99a-fc3ac885e9e9,CI000068000359HT,CC-BY-NC,Fife Nature Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,15/09/2021,15,9,2021,,,NO42Q,56.378306,-2.859783,1414.2,,withheld,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,,Fife Nature Records Centre Combined Dataset,dr840,Fife Nature Records Centre,dp162,Fife Nature Records Centre,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO42,NO42Q,,United Kingdom of Great Britain and Northern Ireland,Scotland,not recorded,2000
8b6f9b09-3c64-45af-89be-26c087b47ef7,2cd4p9h.ng2nq,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC78 Peeblesshire,NT24,55.692644,-3.194653,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT24,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8b75a07d-a80c-4ce6-a41e-d683442fbd5a,69972,CC-BY-NC,Natural Apptitude and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,25/07/2012,25,7,2012,,,NN295049,56.206385,-4.750308,50,,7be18643-bdb5-2b43-c338-3d8668d3fc44,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NN,NN20,NN20X,NN2904,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8bbe91da-c784-407e-9320-f228fe52fd4a,2cd4p9h.3b8wfz,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,01/08/1995,1,8,1995,,Wrack Woods,NJ689628,57.654477,-2.521946,70.7,,Unknown Aden Ranger,Jodie Rhodes,1,,,,,,,NESBReC:Aden Outreach Site:,Accepted,HUMAN_OBSERVATION,MapMateCentre:8n1,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ66,NJ66W,NJ6862,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8bee0dba-f444-47e4-bceb-9853dd8087d1,3725801,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,23/07/2016,23,7,2016,,Craigmillar Quarry,NT2870,55.922244,-3.145698,707.1,,"Gibson, Malcolm","Gibson, Malcolm",,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | BSS Urban Flora project,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT27,NT27V,NT2870,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8bf277e8-ad3e-4e72-8ecc-2dcf63239e65,14766329,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,02/07/2020,2,7,2020,,DD11 4 UX near railway,NO675511,56.651021,-2.530829,70.7,,Kristien Hintjens,,1000,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO65,NO65Q,NO6751,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8bfa8c5d-6f36-423f-8d33-e06393e75ee5,2cd4p9h.fx7mr,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,01/01/1950,,,1950,31/12/1969,VC94 Banffshire,NJ46,57.671494,-2.923705,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ46,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8c16e984-c376-458a-a6d6-48e0ddc3fe02,2cd4p9h.1svwdf,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,23/07/2001,23,7,2001,,Boat o' Brig,NJ3151,57.548402,-3.146154,707.1,,Ian P. Green,,1,,,,,,Vegetative,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2b6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ35,NJ35A,NJ3151,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8c1742af-397b-498c-86c8-ef695e7f7132,2cd4p9h.19q3n5,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,,1997,,"River Conon, Arcan to Maryburgh",NH55,57.561751,-4.425441,7071.1,,R. Tidswell,,,,,,,,,,Accepted,HUMAN_OBSERVATION,"Vascular plant data for Scottish vice-counties: East Ross (v.c. 106), BSBI data",Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NH,NH55,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8c3af7da-8fee-4903-ad92-2aa41b33b51d,2535742,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,25/09/2015,25,9,2015,,,NO083195,56.35932,-3.48444,50,,"Pudsey, Carol",,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO01,NO01Z,NO0819,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8c54ade6-4fad-4c36-8c66-78f25c6497e1,201905,OGL,Scottish Natural Heritage,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,18/09/2003,18,9,2003,,"River Esk, Lothan",NT345714,55.93164,-3.049137,70.7,,Tim Rafferty,,,,,,,,,,Accepted,HUMAN_OBSERVATION,,"Survey of giant hogweed, Japanese knotweed and Himalayan balsam on 5 major Lothian rivers, 2003/04",dr2313,NatureScot,dp9,Scottish Natural Heritage,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT37,NT37K,NT3471,United Kingdom of Great Britain and Northern Ireland,Scotland,Alive,
8c57e2fa-bc38-47b5-aac1-bf967155cd68,2cd4p9h.azyy62,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,28/09/2013,28,9,2013,,"Little Barone/coup, 1km sq",NS0764,55.835214,-5.075488,707.1,,A.C. Hannah,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2ra,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS06,NS06S,NS0764,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8c698002-f987-4a20-b413-8c6b4f0d35e4,2cd4p9h.74vnn,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,,1961,,VC76 Renfrewshire,NS56,55.856321,-4.318068,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS56,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8c9d8456-af62-4ab7-be49-351ea750d477,1316865,CC-BY-NC,Natural Apptitude and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,16/08/2014,16,8,2014,,,NO206457,56.59705,-3.29404,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO24,NO24C,NO2045,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8ca48e61-711a-4ec3-bfce-962e771133c6,3484797,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,27/06/2016,27,6,2016,,,NJ34936511,57.67114,-3.09243,3.9,,"Bedford, Hilary",,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ36,NJ36M,NJ3465,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8ca624c2-83e0-4ffa-90b8-f831d260fb6f,2cd4p9h.xd7e9,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC73 Kirkcudbrightshire,NX46,54.955476,-4.422091,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NX,NX46,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8cbb0fec-5218-436f-8137-060d79ac8df3,2cd4p9h.c87mw1,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,29/10/2015,29,10,2015,,Warren Wood,NJ3460,57.629673,-3.098475,707.1,,Ian Peter Green,,,,,,,,Flowering,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2b6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ36,NJ36K,NJ3460,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8cc21360-6447-48eb-8ca2-54bc5fe6fce7,2cd4p9h.2exwfc,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,11/09/2008,11,9,2008,,Conon Bridge (NH5455),NH5454,57.557103,-4.433491,707.1,,B.R. Ballinger|C.B. Ballinger,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:5gw,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NH,NH55,NH55M,NH5454,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8cd323a7-c237-43e2-b065-3ff38c9e67d6,2cd4p9h.2w502n,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,13/08/2008,13,8,2008,,"Knowfaulds, NS8595",NS89M,56.133814,-3.85195,1414.2,,P. Stanley,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:7df,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS89,NS89M,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8cdedffc-bf1f-43a6-bf16-a902bd4a8b8f,37268631,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,15/07/2024,15,7,2024,,ellon,NJ949302,57.362696,-2.085593,70.7,,Gemma Fearnley,,100,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ93,NJ93K,NJ9430,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8cff6019-ec9d-4dc2-9a3d-4d1c7447e56e,1409841,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,14/09/2014,14,9,2014,,,NO290483,56.62181,-3.15811,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO24,NO24Z,NO2948,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8d0de52b-d530-4268-bee4-c92b7882cf40,2cd4p9h.6gyzrz,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,9,2000,,Tetrad 13G,NC137320,58.237656,-5.174314,70.7,,Patricia Anne Evans,,,,,,,,,Garden escape,Accepted,HUMAN_OBSERVATION,MapMateCentre:2t9,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NC,NC13,NC13G,NC1332,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8d49e4d2-c79a-4204-be29-4ae85273dcea,2943224,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,01/10/2008,1,10,2008,,Kilmarnock Water,NS42213656,55.597061,-4.505696,7.1,,Damien Hicks,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | BSS Urban Flora project,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS43,NS43I,NS4236,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8d5ecacd-2e8e-465e-82ce-920f0232b922,2672746,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,29/10/2015,29,10,2015,,,NT709322,55.58276,-2.46251,8,,"Desgranges, Hubert",,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT73,NT73B,NT7032,United Kingdom of Great Britain and Northern Ireland,Scotland,,
8d64b9e4-aff1-403a-9213-93794288cf92,5487513,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,30/07/2017,30,7,2017,,,NS996884,56.07829,-3.61452,13.65,,"Edwards, Colin",,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS98,NS98Z,NS9988,United Kingdom of Great Britain and Northern Ireland,Scotland,,
